Date;Valor;Ativo
26/10/2022;50,96;SUZB3SA
27/10/2022;51,27;SUZB3SA
28/10/2022;53,19;SUZB3SA
31/10/2022;51,34;SUZB3SA
01/11/2022;51,02;SUZB3SA
03/11/2022;52,04;SUZB3SA
04/11/2022;52,58;SUZB3SA
07/11/2022;53,06;SUZB3SA
08/11/2022;53,51;SUZB3SA
09/11/2022;53,2;SUZB3SA
10/11/2022;54,41;SUZB3SA
11/11/2022;56,22;SUZB3SA
14/11/2022;55,73;SUZB3SA
16/11/2022;56,56;SUZB3SA
17/11/2022;55,92;SUZB3SA
18/11/2022;55,56;SUZB3SA
21/11/2022;53,97;SUZB3SA
22/11/2022;54,12;SUZB3SA
23/11/2022;53,77;SUZB3SA
24/11/2022;54;SUZB3SA
25/11/2022;53,02;SUZB3SA
28/11/2022;53,02;SUZB3SA
29/11/2022;51,45;SUZB3SA
30/11/2022;51,3;SUZB3SA
01/12/2022;51,31;SUZB3SA
02/12/2022;49,59;SUZB3SA
05/12/2022;50,68;SUZB3SA
06/12/2022;51,44;SUZB3SA
07/12/2022;51,2;SUZB3SA
08/12/2022;51,25;SUZB3SA
09/12/2022;53,07;SUZB3SA
12/12/2022;52,97;SUZB3SA
13/12/2022;49,57;SUZB3SA
14/12/2022;50,67;SUZB3SA
15/12/2022;49,96;SUZB3SA
16/12/2022;49,64;SUZB3SA
19/12/2022;48,83;SUZB3SA
20/12/2022;48,54;SUZB3SA
21/12/2022;48,41;SUZB3SA
22/12/2022;48,14;SUZB3SA
23/12/2022;46,84;SUZB3SA
26/12/2022;46,18;SUZB3SA
27/12/2022;47,5;SUZB3SA
28/12/2022;48,13;SUZB3SA
29/12/2022;48,24;SUZB3SA
02/01/2017;59589;^BVSP
03/01/2017;61814;^BVSP
04/01/2017;61589;^BVSP
05/01/2017;62071;^BVSP
06/01/2017;61665;^BVSP
09/01/2017;61700;^BVSP
10/01/2017;62132;^BVSP
11/01/2017;62446;^BVSP
12/01/2017;63954;^BVSP
13/01/2017;63652;^BVSP
16/01/2017;63831;^BVSP
17/01/2017;64354;^BVSP
18/01/2017;64150;^BVSP
19/01/2017;63951;^BVSP
20/01/2017;64521;^BVSP
23/01/2017;65749;^BVSP
24/01/2017;65840;^BVSP
26/01/2017;66191;^BVSP
27/01/2017;66034;^BVSP
30/01/2017;64302;^BVSP
31/01/2017;64671;^BVSP
01/02/2017;64836;^BVSP
02/02/2017;64578;^BVSP
03/02/2017;64954;^BVSP
06/02/2017;63993;^BVSP
07/02/2017;64199;^BVSP
08/02/2017;64835;^BVSP
09/02/2017;64965;^BVSP
10/02/2017;66125;^BVSP
13/02/2017;66968;^BVSP
14/02/2017;66713;^BVSP
15/02/2017;67976;^BVSP
16/02/2017;67814;^BVSP
17/02/2017;67748;^BVSP
20/02/2017;68533;^BVSP
21/02/2017;69052;^BVSP
22/02/2017;68590;^BVSP
23/02/2017;67461;^BVSP
24/02/2017;66662;^BVSP
01/03/2017;66989;^BVSP
02/03/2017;65855;^BVSP
03/03/2017;66786;^BVSP
06/03/2017;66341;^BVSP
07/03/2017;65742;^BVSP
08/03/2017;64718;^BVSP
09/03/2017;64585;^BVSP
10/03/2017;64675;^BVSP
13/03/2017;65534;^BVSP
14/03/2017;64699;^BVSP
15/03/2017;66235;^BVSP
16/03/2017;65783;^BVSP
17/03/2017;64210;^BVSP
20/03/2017;64884;^BVSP
21/03/2017;62980;^BVSP
22/03/2017;63521;^BVSP
23/03/2017;63531;^BVSP
24/03/2017;63854;^BVSP
27/03/2017;64308;^BVSP
28/03/2017;64640;^BVSP
29/03/2017;65528;^BVSP
30/03/2017;65266;^BVSP
31/03/2017;64984;^BVSP
03/04/2017;65211;^BVSP
04/04/2017;65769;^BVSP
05/04/2017;64775;^BVSP
06/04/2017;64223;^BVSP
07/04/2017;64593;^BVSP
10/04/2017;64650;^BVSP
11/04/2017;64360;^BVSP
12/04/2017;63892;^BVSP
13/04/2017;62826;^BVSP
17/04/2017;64335;^BVSP
18/04/2017;64159;^BVSP
19/04/2017;63407;^BVSP
20/04/2017;63761;^BVSP
24/04/2017;64389;^BVSP
25/04/2017;65148;^BVSP
26/04/2017;64862;^BVSP
27/04/2017;64677;^BVSP
28/04/2017;65403;^BVSP
02/05/2017;66722;^BVSP
03/05/2017;66094;^BVSP
04/05/2017;64863;^BVSP
05/05/2017;65710;^BVSP
08/05/2017;65526;^BVSP
09/05/2017;66278;^BVSP
10/05/2017;67350;^BVSP
11/05/2017;67538;^BVSP
12/05/2017;68222;^BVSP
15/05/2017;68474;^BVSP
16/05/2017;68684;^BVSP
17/05/2017;67540;^BVSP
18/05/2017;61597;^BVSP
19/05/2017;62639;^BVSP
22/05/2017;61673;^BVSP
23/05/2017;62662;^BVSP
24/05/2017;63257;^BVSP
25/05/2017;63227;^BVSP
26/05/2017;64085;^BVSP
29/05/2017;63761;^BVSP
30/05/2017;63962;^BVSP
31/05/2017;62711;^BVSP
01/06/2017;62289;^BVSP
02/06/2017;62511;^BVSP
05/06/2017;62450;^BVSP
06/06/2017;62955;^BVSP
07/06/2017;63171;^BVSP
08/06/2017;62756;^BVSP
09/06/2017;62211;^BVSP
12/06/2017;61700;^BVSP
13/06/2017;61829;^BVSP
14/06/2017;61923;^BVSP
15/06/2017;;^BVSP
16/06/2017;61626;^BVSP
19/06/2017;62014;^BVSP
20/06/2017;60766;^BVSP
21/06/2017;60762;^BVSP
22/06/2017;61272;^BVSP
23/06/2017;61087;^BVSP
26/06/2017;62188;^BVSP
27/06/2017;61675;^BVSP
28/06/2017;62018;^BVSP
29/06/2017;62239;^BVSP
30/06/2017;62900;^BVSP
03/07/2017;63280;^BVSP
04/07/2017;63232;^BVSP
05/07/2017;63154;^BVSP
06/07/2017;62470;^BVSP
07/07/2017;62322;^BVSP
10/07/2017;63025;^BVSP
11/07/2017;63832;^BVSP
12/07/2017;64836;^BVSP
13/07/2017;65178;^BVSP
14/07/2017;65436;^BVSP
17/07/2017;65212;^BVSP
18/07/2017;65338;^BVSP
19/07/2017;65180;^BVSP
20/07/2017;64938;^BVSP
21/07/2017;64684;^BVSP
24/07/2017;65100;^BVSP
25/07/2017;65668;^BVSP
26/07/2017;65011;^BVSP
27/07/2017;65277;^BVSP
28/07/2017;65497;^BVSP
31/07/2017;65920;^BVSP
01/08/2017;66516;^BVSP
02/08/2017;67136;^BVSP
03/08/2017;66777;^BVSP
04/08/2017;66898;^BVSP
07/08/2017;67940;^BVSP
08/08/2017;67899;^BVSP
09/08/2017;67671;^BVSP
10/08/2017;66992;^BVSP
11/08/2017;67359;^BVSP
14/08/2017;68285;^BVSP
15/08/2017;68355;^BVSP
16/08/2017;68594;^BVSP
17/08/2017;67977;^BVSP
18/08/2017;68715;^BVSP
21/08/2017;68635;^BVSP
22/08/2017;70011;^BVSP
23/08/2017;70478;^BVSP
24/08/2017;71133;^BVSP
25/08/2017;71074;^BVSP
28/08/2017;71017;^BVSP
29/08/2017;71330;^BVSP
30/08/2017;70886;^BVSP
31/08/2017;70835;^BVSP
01/09/2017;71923;^BVSP
04/09/2017;72129;^BVSP
05/09/2017;72151;^BVSP
06/09/2017;73412;^BVSP
07/09/2017;;^BVSP
08/09/2017;73079;^BVSP
11/09/2017;74319;^BVSP
12/09/2017;74539;^BVSP
13/09/2017;74788;^BVSP
14/09/2017;74657;^BVSP
15/09/2017;75757;^BVSP
18/09/2017;75990;^BVSP
19/09/2017;75974;^BVSP
20/09/2017;76004;^BVSP
21/09/2017;75604;^BVSP
22/09/2017;75390;^BVSP
25/09/2017;74443;^BVSP
26/09/2017;74319;^BVSP
27/09/2017;73797;^BVSP
28/09/2017;73567;^BVSP
29/09/2017;74294;^BVSP
02/10/2017;74360;^BVSP
03/10/2017;76763;^BVSP
04/10/2017;76591;^BVSP
05/10/2017;76618;^BVSP
06/10/2017;76055;^BVSP
09/10/2017;75727;^BVSP
10/10/2017;76897;^BVSP
11/10/2017;76660;^BVSP
12/10/2017;;^BVSP
13/10/2017;76990;^BVSP
16/10/2017;76892;^BVSP
17/10/2017;76201;^BVSP
18/10/2017;76591;^BVSP
19/10/2017;76283;^BVSP
20/10/2017;76391;^BVSP
23/10/2017;75413;^BVSP
24/10/2017;76350;^BVSP
25/10/2017;76671;^BVSP
26/10/2017;75896;^BVSP
27/10/2017;75976;^BVSP
30/10/2017;74800;^BVSP
31/10/2017;74308;^BVSP
01/11/2017;73824;^BVSP
02/11/2017;;^BVSP
03/11/2017;73915;^BVSP
06/11/2017;74311;^BVSP
07/11/2017;72415;^BVSP
08/11/2017;74363;^BVSP
09/11/2017;72931;^BVSP
10/11/2017;72166;^BVSP
13/11/2017;72475;^BVSP
14/11/2017;70827;^BVSP
15/11/2017;;^BVSP
16/11/2017;72512;^BVSP
17/11/2017;73437;^BVSP
20/11/2017;;^BVSP
21/11/2017;74595;^BVSP
22/11/2017;74519;^BVSP
23/11/2017;74487;^BVSP
24/11/2017;74157;^BVSP
27/11/2017;74059;^BVSP
28/11/2017;74140;^BVSP
29/11/2017;72700;^BVSP
30/11/2017;71971;^BVSP
01/12/2017;72264;^BVSP
04/12/2017;73090;^BVSP
05/12/2017;72546;^BVSP
06/12/2017;73268;^BVSP
07/12/2017;72487;^BVSP
08/12/2017;72732;^BVSP
11/12/2017;72800;^BVSP
12/12/2017;73814;^BVSP
13/12/2017;72914;^BVSP
14/12/2017;72429;^BVSP
15/12/2017;72608;^BVSP
18/12/2017;73115;^BVSP
19/12/2017;72680;^BVSP
20/12/2017;73367;^BVSP
21/12/2017;75133;^BVSP
22/12/2017;75187;^BVSP
25/12/2017;;^BVSP
26/12/2017;75688;^BVSP
27/12/2017;76073;^BVSP
28/12/2017;76402;^BVSP
29/12/2017;76402;^BVSP
02/01/2018;77891;^BVSP
03/01/2018;77995;^BVSP
04/01/2018;78647;^BVSP
05/01/2018;79071;^BVSP
08/01/2018;79379;^BVSP
09/01/2018;78864;^BVSP
10/01/2018;78201;^BVSP
11/01/2018;79365;^BVSP
12/01/2018;79349;^BVSP
15/01/2018;79752;^BVSP
16/01/2018;79832;^BVSP
17/01/2018;81189;^BVSP
18/01/2018;80963;^BVSP
19/01/2018;81220;^BVSP
22/01/2018;81675;^BVSP
23/01/2018;80678;^BVSP
24/01/2018;83680;^BVSP
25/01/2018;;^BVSP
26/01/2018;85531;^BVSP
29/01/2018;84698;^BVSP
30/01/2018;84482;^BVSP
31/01/2018;84913;^BVSP
01/02/2018;85495;^BVSP
02/02/2018;84041;^BVSP
05/02/2018;81861;^BVSP
06/02/2018;83894;^BVSP
07/02/2018;82767;^BVSP
08/02/2018;81533;^BVSP
09/02/2018;80899;^BVSP
14/02/2018;83543;^BVSP
15/02/2018;84291;^BVSP
16/02/2018;84525;^BVSP
19/02/2018;84793;^BVSP
20/02/2018;85804;^BVSP
21/02/2018;86052;^BVSP
22/02/2018;86686;^BVSP
23/02/2018;87293;^BVSP
26/02/2018;87653;^BVSP
27/02/2018;86935;^BVSP
28/02/2018;85481;^BVSP
01/03/2018;85378;^BVSP
02/03/2018;85761;^BVSP
05/03/2018;86023;^BVSP
06/03/2018;85653;^BVSP
07/03/2018;85484;^BVSP
08/03/2018;84985;^BVSP
09/03/2018;86371;^BVSP
12/03/2018;86900;^BVSP
13/03/2018;86384;^BVSP
14/03/2018;86051;^BVSP
15/03/2018;84928;^BVSP
16/03/2018;84886;^BVSP
19/03/2018;83913;^BVSP
20/03/2018;84164;^BVSP
21/03/2018;84977;^BVSP
22/03/2018;84768;^BVSP
23/03/2018;84377;^BVSP
26/03/2018;85088;^BVSP
27/03/2018;83808;^BVSP
28/03/2018;83874;^BVSP
29/03/2018;85366;^BVSP
02/04/2018;84666;^BVSP
03/04/2018;84623;^BVSP
04/04/2018;84360;^BVSP
05/04/2018;85210;^BVSP
06/04/2018;84820;^BVSP
09/04/2018;83307;^BVSP
10/04/2018;84510;^BVSP
11/04/2018;85246;^BVSP
12/04/2018;85444;^BVSP
13/04/2018;84334;^BVSP
16/04/2018;82862;^BVSP
17/04/2018;84086;^BVSP
18/04/2018;85776;^BVSP
19/04/2018;85824;^BVSP
20/04/2018;85550;^BVSP
23/04/2018;85602;^BVSP
24/04/2018;85469;^BVSP
25/04/2018;85044;^BVSP
26/04/2018;86383;^BVSP
27/04/2018;86445;^BVSP
30/04/2018;86115;^BVSP
02/05/2018;84547;^BVSP
03/05/2018;83288;^BVSP
04/05/2018;83118;^BVSP
07/05/2018;82714;^BVSP
08/05/2018;82956;^BVSP
09/05/2018;84265;^BVSP
10/05/2018;85861;^BVSP
11/05/2018;85220;^BVSP
14/05/2018;85232;^BVSP
15/05/2018;85130;^BVSP
16/05/2018;86537;^BVSP
17/05/2018;83622;^BVSP
18/05/2018;83082;^BVSP
21/05/2018;81815;^BVSP
22/05/2018;82739;^BVSP
23/05/2018;80867;^BVSP
24/05/2018;80122;^BVSP
25/05/2018;78898;^BVSP
28/05/2018;75356;^BVSP
29/05/2018;76072;^BVSP
30/05/2018;76754;^BVSP
01/06/2018;77240;^BVSP
04/06/2018;78596;^BVSP
05/06/2018;76642;^BVSP
06/06/2018;76117;^BVSP
07/06/2018;73851;^BVSP
08/06/2018;72942;^BVSP
11/06/2018;72308;^BVSP
12/06/2018;72754;^BVSP
13/06/2018;72122;^BVSP
14/06/2018;71421;^BVSP
15/06/2018;70758;^BVSP
18/06/2018;69815;^BVSP
19/06/2018;71394;^BVSP
20/06/2018;72123;^BVSP
21/06/2018;70075;^BVSP
22/06/2018;70641;^BVSP
25/06/2018;70953;^BVSP
26/06/2018;71405;^BVSP
27/06/2018;70609;^BVSP
28/06/2018;71767;^BVSP
29/06/2018;72763;^BVSP
02/07/2018;72840;^BVSP
03/07/2018;73668;^BVSP
04/07/2018;74743;^BVSP
05/07/2018;74553;^BVSP
06/07/2018;75010;^BVSP
10/07/2018;74862;^BVSP
11/07/2018;74399;^BVSP
12/07/2018;75856;^BVSP
13/07/2018;76594;^BVSP
16/07/2018;76653;^BVSP
17/07/2018;78130;^BVSP
18/07/2018;77363;^BVSP
19/07/2018;77487;^BVSP
20/07/2018;78571;^BVSP
23/07/2018;77996;^BVSP
24/07/2018;79155;^BVSP
25/07/2018;80218;^BVSP
26/07/2018;79405;^BVSP
27/07/2018;79866;^BVSP
30/07/2018;80276;^BVSP
31/07/2018;79220;^BVSP
01/08/2018;79302;^BVSP
02/08/2018;79637;^BVSP
03/08/2018;81435;^BVSP
06/08/2018;81051;^BVSP
07/08/2018;80347;^BVSP
08/08/2018;79152;^BVSP
09/08/2018;78768;^BVSP
10/08/2018;76514;^BVSP
13/08/2018;77496;^BVSP
14/08/2018;78602;^BVSP
15/08/2018;77078;^BVSP
16/08/2018;76819;^BVSP
17/08/2018;76029;^BVSP
20/08/2018;76328;^BVSP
21/08/2018;75180;^BVSP
22/08/2018;76902;^BVSP
23/08/2018;75634;^BVSP
24/08/2018;76262;^BVSP
27/08/2018;77930;^BVSP
28/08/2018;77473;^BVSP
29/08/2018;78389;^BVSP
30/08/2018;76404;^BVSP
31/08/2018;76678;^BVSP
03/09/2018;76193;^BVSP
04/09/2018;74712;^BVSP
05/09/2018;75092;^BVSP
06/09/2018;76416;^BVSP
10/09/2018;76436;^BVSP
11/09/2018;74657;^BVSP
12/09/2018;75125;^BVSP
13/09/2018;74687;^BVSP
14/09/2018;75429;^BVSP
17/09/2018;76789;^BVSP
18/09/2018;78314;^BVSP
19/09/2018;78169;^BVSP
20/09/2018;78116;^BVSP
21/09/2018;79444;^BVSP
24/09/2018;77984;^BVSP
25/09/2018;78630;^BVSP
26/09/2018;78656;^BVSP
27/09/2018;80000;^BVSP
28/09/2018;79342;^BVSP
01/10/2018;78624;^BVSP
02/10/2018;81612;^BVSP
03/10/2018;83273;^BVSP
04/10/2018;82953;^BVSP
05/10/2018;82322;^BVSP
08/10/2018;86084;^BVSP
09/10/2018;86088;^BVSP
10/10/2018;83679;^BVSP
11/10/2018;82921;^BVSP
15/10/2018;83360;^BVSP
16/10/2018;85718;^BVSP
17/10/2018;85764;^BVSP
18/10/2018;83847;^BVSP
19/10/2018;84220;^BVSP
22/10/2018;85597;^BVSP
23/10/2018;85300;^BVSP
24/10/2018;83064;^BVSP
25/10/2018;84084;^BVSP
26/10/2018;85720;^BVSP
29/10/2018;83797;^BVSP
30/10/2018;86886;^BVSP
31/10/2018;87424;^BVSP
01/11/2018;88419;^BVSP
05/11/2018;89598;^BVSP
06/11/2018;88669;^BVSP
07/11/2018;87714;^BVSP
08/11/2018;85620;^BVSP
09/11/2018;85641;^BVSP
12/11/2018;85525;^BVSP
13/11/2018;84914;^BVSP
14/11/2018;85973;^BVSP
16/11/2018;88515;^BVSP
19/11/2018;87901;^BVSP
21/11/2018;87269;^BVSP
22/11/2018;87477;^BVSP
23/11/2018;86230;^BVSP
26/11/2018;85547;^BVSP
27/11/2018;87891;^BVSP
28/11/2018;89251;^BVSP
29/11/2018;89710;^BVSP
30/11/2018;89504;^BVSP
03/12/2018;89820;^BVSP
04/12/2018;88624;^BVSP
05/12/2018;89040;^BVSP
06/12/2018;88846;^BVSP
07/12/2018;88115;^BVSP
10/12/2018;85915;^BVSP
11/12/2018;86420;^BVSP
12/12/2018;86977;^BVSP
13/12/2018;87838;^BVSP
14/12/2018;87450;^BVSP
17/12/2018;86400;^BVSP
18/12/2018;86610;^BVSP
19/12/2018;85674;^BVSP
20/12/2018;85269;^BVSP
21/12/2018;85697;^BVSP
26/12/2018;85136;^BVSP
27/12/2018;85460;^BVSP
28/12/2018;87887;^BVSP
02/01/2019;91012;^BVSP
03/01/2019;91564;^BVSP
04/01/2019;91841;^BVSP
07/01/2019;91699;^BVSP
08/01/2019;92032;^BVSP
09/01/2019;93613;^BVSP
10/01/2019;93806;^BVSP
11/01/2019;93658;^BVSP
14/01/2019;94474;^BVSP
15/01/2019;94056;^BVSP
16/01/2019;94393;^BVSP
17/01/2019;95351;^BVSP
18/01/2019;96097;^BVSP
21/01/2019;96010;^BVSP
22/01/2019;95103;^BVSP
23/01/2019;96558;^BVSP
24/01/2019;97677;^BVSP
28/01/2019;95444;^BVSP
29/01/2019;95639;^BVSP
30/01/2019;96996;^BVSP
31/01/2019;97394;^BVSP
01/02/2019;97861;^BVSP
04/02/2019;98589;^BVSP
05/02/2019;98311;^BVSP
06/02/2019;94636;^BVSP
07/02/2019;94406;^BVSP
08/02/2019;95343;^BVSP
11/02/2019;94413;^BVSP
12/02/2019;96168;^BVSP
13/02/2019;95842;^BVSP
14/02/2019;98015;^BVSP
15/02/2019;97526;^BVSP
18/02/2019;96510;^BVSP
19/02/2019;97659;^BVSP
20/02/2019;96545;^BVSP
21/02/2019;96932;^BVSP
22/02/2019;97886;^BVSP
25/02/2019;97240;^BVSP
26/02/2019;97603;^BVSP
27/02/2019;97307;^BVSP
28/02/2019;95584;^BVSP
01/03/2019;94604;^BVSP
06/03/2019;94217;^BVSP
07/03/2019;94340;^BVSP
08/03/2019;95365;^BVSP
11/03/2019;98027;^BVSP
12/03/2019;97828;^BVSP
13/03/2019;98904;^BVSP
14/03/2019;98605;^BVSP
15/03/2019;99137;^BVSP
18/03/2019;99994;^BVSP
19/03/2019;99588;^BVSP
20/03/2019;98041;^BVSP
21/03/2019;96729;^BVSP
22/03/2019;93735;^BVSP
25/03/2019;93662;^BVSP
26/03/2019;95307;^BVSP
27/03/2019;91903;^BVSP
28/03/2019;94389;^BVSP
29/03/2019;95415;^BVSP
01/04/2019;96054;^BVSP
02/04/2019;95387;^BVSP
03/04/2019;94491;^BVSP
04/04/2019;96313;^BVSP
05/04/2019;97108;^BVSP
08/04/2019;97369;^BVSP
09/04/2019;96292;^BVSP
10/04/2019;95953;^BVSP
11/04/2019;94755;^BVSP
12/04/2019;92875;^BVSP
15/04/2019;93083;^BVSP
16/04/2019;94333;^BVSP
17/04/2019;93285;^BVSP
18/04/2019;94578;^BVSP
22/04/2019;94588;^BVSP
23/04/2019;95923;^BVSP
24/04/2019;95045;^BVSP
25/04/2019;96552;^BVSP
26/04/2019;96236;^BVSP
29/04/2019;96188;^BVSP
30/04/2019;96353;^BVSP
02/05/2019;95528;^BVSP
03/05/2019;96008;^BVSP
06/05/2019;95009;^BVSP
07/05/2019;94389;^BVSP
08/05/2019;95597;^BVSP
09/05/2019;94808;^BVSP
10/05/2019;94258;^BVSP
13/05/2019;91727;^BVSP
14/05/2019;92092;^BVSP
15/05/2019;91623;^BVSP
16/05/2019;90024;^BVSP
17/05/2019;89993;^BVSP
20/05/2019;91946;^BVSP
21/05/2019;94485;^BVSP
22/05/2019;94361;^BVSP
23/05/2019;93910;^BVSP
24/05/2019;93628;^BVSP
27/05/2019;94864;^BVSP
28/05/2019;96393;^BVSP
29/05/2019;96567;^BVSP
30/05/2019;97457;^BVSP
31/05/2019;97030;^BVSP
03/06/2019;97020;^BVSP
04/06/2019;97380;^BVSP
05/06/2019;95999;^BVSP
06/06/2019;97205;^BVSP
07/06/2019;97821;^BVSP
10/06/2019;97467;^BVSP
11/06/2019;98960;^BVSP
12/06/2019;98321;^BVSP
13/06/2019;98774;^BVSP
14/06/2019;98040;^BVSP
17/06/2019;97623;^BVSP
18/06/2019;99404;^BVSP
19/06/2019;100303;^BVSP
21/06/2019;102013;^BVSP
24/06/2019;102062;^BVSP
25/06/2019;100093;^BVSP
26/06/2019;100689;^BVSP
27/06/2019;100724;^BVSP
28/06/2019;100967;^BVSP
01/07/2019;101340;^BVSP
02/07/2019;100605;^BVSP
03/07/2019;102043;^BVSP
04/07/2019;103636;^BVSP
05/07/2019;104089;^BVSP
08/07/2019;104530;^BVSP
10/07/2019;105817;^BVSP
11/07/2019;105146;^BVSP
12/07/2019;103906;^BVSP
15/07/2019;103803;^BVSP
16/07/2019;103775;^BVSP
17/07/2019;103856;^BVSP
18/07/2019;104717;^BVSP
19/07/2019;103452;^BVSP
22/07/2019;103949;^BVSP
23/07/2019;103704;^BVSP
24/07/2019;104120;^BVSP
25/07/2019;102655;^BVSP
26/07/2019;102819;^BVSP
29/07/2019;103483;^BVSP
30/07/2019;102933;^BVSP
31/07/2019;101812;^BVSP
01/08/2019;102126;^BVSP
02/08/2019;102674;^BVSP
05/08/2019;100098;^BVSP
06/08/2019;102164;^BVSP
07/08/2019;102782;^BVSP
08/08/2019;104115;^BVSP
09/08/2019;103996;^BVSP
12/08/2019;101915;^BVSP
13/08/2019;103299;^BVSP
14/08/2019;100258;^BVSP
15/08/2019;99057;^BVSP
16/08/2019;99806;^BVSP
19/08/2019;99469;^BVSP
20/08/2019;99222;^BVSP
21/08/2019;101202;^BVSP
22/08/2019;100011;^BVSP
23/08/2019;97667;^BVSP
26/08/2019;96430;^BVSP
27/08/2019;97276;^BVSP
28/08/2019;98194;^BVSP
29/08/2019;100524;^BVSP
30/08/2019;101135;^BVSP
02/09/2019;100626;^BVSP
03/09/2019;99681;^BVSP
04/09/2019;101201;^BVSP
05/09/2019;102243;^BVSP
06/09/2019;102935;^BVSP
09/09/2019;103181;^BVSP
10/09/2019;103032;^BVSP
11/09/2019;103446;^BVSP
12/09/2019;104371;^BVSP
13/09/2019;103501;^BVSP
16/09/2019;103680;^BVSP
17/09/2019;104617;^BVSP
18/09/2019;104532;^BVSP
19/09/2019;104339;^BVSP
20/09/2019;104817;^BVSP
23/09/2019;104638;^BVSP
24/09/2019;103876;^BVSP
25/09/2019;104481;^BVSP
26/09/2019;105319;^BVSP
27/09/2019;105078;^BVSP
30/09/2019;104745;^BVSP
01/10/2019;104053;^BVSP
02/10/2019;101031;^BVSP
03/10/2019;101516;^BVSP
04/10/2019;102551;^BVSP
07/10/2019;100573;^BVSP
08/10/2019;99981;^BVSP
09/10/2019;101249;^BVSP
10/10/2019;101817;^BVSP
11/10/2019;103832;^BVSP
14/10/2019;104302;^BVSP
15/10/2019;104490;^BVSP
16/10/2019;105423;^BVSP
17/10/2019;105016;^BVSP
18/10/2019;104729;^BVSP
21/10/2019;106022;^BVSP
22/10/2019;107381;^BVSP
23/10/2019;107544;^BVSP
24/10/2019;106986;^BVSP
25/10/2019;107364;^BVSP
28/10/2019;108187;^BVSP
29/10/2019;107556;^BVSP
30/10/2019;108408;^BVSP
31/10/2019;107220;^BVSP
01/11/2019;108196;^BVSP
04/11/2019;108601;^BVSP
05/11/2019;108451;^BVSP
06/11/2019;108336;^BVSP
07/11/2019;109581;^BVSP
08/11/2019;107629;^BVSP
11/11/2019;108215;^BVSP
12/11/2019;106785;^BVSP
13/11/2019;105914;^BVSP
14/11/2019;106557;^BVSP
18/11/2019;106347;^BVSP
19/11/2019;105618;^BVSP
21/11/2019;107497;^BVSP
22/11/2019;108692;^BVSP
25/11/2019;108424;^BVSP
26/11/2019;107059;^BVSP
27/11/2019;107708;^BVSP
28/11/2019;108290;^BVSP
29/11/2019;108233;^BVSP
02/12/2019;109061;^BVSP
03/12/2019;108956;^BVSP
04/12/2019;110301;^BVSP
05/12/2019;110622;^BVSP
06/12/2019;111126;^BVSP
09/12/2019;110977;^BVSP
10/12/2019;110672;^BVSP
11/12/2019;110964;^BVSP
12/12/2019;112200;^BVSP
13/12/2019;112565;^BVSP
16/12/2019;111896;^BVSP
17/12/2019;112616;^BVSP
18/12/2019;114315;^BVSP
19/12/2019;115131;^BVSP
20/12/2019;115121;^BVSP
23/12/2019;115863;^BVSP
26/12/2019;117203;^BVSP
27/12/2019;116534;^BVSP
30/12/2019;115964;^BVSP
02/01/2020;118573;^BVSP
03/01/2020;117707;^BVSP
06/01/2020;116878;^BVSP
07/01/2020;116662;^BVSP
08/01/2020;116247;^BVSP
09/01/2020;115947;^BVSP
10/01/2020;115503;^BVSP
13/01/2020;117325;^BVSP
14/01/2020;117632;^BVSP
15/01/2020;116414;^BVSP
16/01/2020;116704;^BVSP
17/01/2020;118478;^BVSP
20/01/2020;118862;^BVSP
21/01/2020;117026;^BVSP
22/01/2020;118391;^BVSP
23/01/2020;119528;^BVSP
24/01/2020;118376;^BVSP
27/01/2020;114482;^BVSP
28/01/2020;116479;^BVSP
29/01/2020;115385;^BVSP
30/01/2020;115528;^BVSP
31/01/2020;113761;^BVSP
03/02/2020;114629;^BVSP
04/02/2020;115557;^BVSP
05/02/2020;116028;^BVSP
06/02/2020;115190;^BVSP
07/02/2020;113770;^BVSP
10/02/2020;112570;^BVSP
11/02/2020;115371;^BVSP
12/02/2020;116674;^BVSP
13/02/2020;115662;^BVSP
14/02/2020;114381;^BVSP
17/02/2020;115309;^BVSP
18/02/2020;114977;^BVSP
19/02/2020;116518;^BVSP
20/02/2020;114586;^BVSP
21/02/2020;113681;^BVSP
26/02/2020;105718;^BVSP
27/02/2020;102984;^BVSP
28/02/2020;104172;^BVSP
02/03/2020;106625;^BVSP
03/03/2020;105537;^BVSP
04/03/2020;107224;^BVSP
05/03/2020;102233;^BVSP
06/03/2020;97997;^BVSP
09/03/2020;86067;^BVSP
10/03/2020;92214;^BVSP
11/03/2020;85171;^BVSP
12/03/2020;72583;^BVSP
13/03/2020;82678;^BVSP
16/03/2020;71168;^BVSP
17/03/2020;74617;^BVSP
18/03/2020;66895;^BVSP
19/03/2020;68332;^BVSP
20/03/2020;67069;^BVSP
23/03/2020;63570;^BVSP
24/03/2020;69729;^BVSP
25/03/2020;74956;^BVSP
26/03/2020;77710;^BVSP
27/03/2020;73429;^BVSP
30/03/2020;74640;^BVSP
31/03/2020;73020;^BVSP
01/04/2020;70967;^BVSP
02/04/2020;72253;^BVSP
03/04/2020;69538;^BVSP
06/04/2020;74073;^BVSP
07/04/2020;76358;^BVSP
08/04/2020;78625;^BVSP
09/04/2020;77682;^BVSP
13/04/2020;78836;^BVSP
14/04/2020;79918;^BVSP
15/04/2020;78831;^BVSP
16/04/2020;77812;^BVSP
